Price,unit,total_sqrt,bath,bhk,location
43,L,882,2,2,Ghatlodiya
46,L,1230,2,2,Ghatlodiya
71,L,1260,2,2,Ghatlodiya
36,L,900,2,2,Ghatlodiya
55,L,990,2,2,Ghatlodiya
97.2,L,1944,3,3,Ghatlodiya
45,L,1170,2,2,Ghatlodiya
75,L,1400,2,2,Ghatlodiya
37,L,945,2,2,Ghatlodiya
42.5,L,945,1,1,Ghatlodiya
53,L,1200,2,2,Ghatlodiya
45,L,900,2,2,Ghatlodiya
48,L,900,2,2,Ghatlodiya
33,L,1170,2,2,Ghatlodiya
45,L,999,2,2,Ghatlodiya
52,L,1224,2,2,Ghatlodiya
32,L,657,1,1,Ghatlodiya
71,L,876,2,2,Ghatlodiya
30,L,657,1,1,Ghatlodiya
32.75,L,747,2,2,Ghatlodiya
40,L,945,2,2,Ghatlodiya
55,L,960,2,2,Ghatlodiya
60,L,1000,2,2,Ghatlodiya
40,L,990,2,2,Ghatlodiya
45,L,1400,2,2,Ghatlodiya
62,L,1620,3,3,Ghatlodiya
65,L,1215,3,3,Ghatlodiya
51,L,999,2,2,Ghatlodiya
34,L,846,2,2,Ghatlodiya
18,L,540,1,1,Ghatlodiya
45,L,900,2,2,Ghatlodiya
63,L,1572,3,3,Ghuma
51.99,L,1195,2,2,Ghuma
56.1,L,854,3,3,Ghuma
45.44,L,1280,2,2,Ghuma
45,L,1200,2,2,Ghuma
78,L,1750,3,3,Ghuma
70.6,L,970,3,3,Ghuma
54,L,1425,2,2,Ghuma
56.1,L,854,3,3,Ghuma
28.5,L,760,1,1,Ghuma
46.75,L,1700,3,3,Ghuma
72,L,1413,3,3,Ghuma
65,L,1700,3,3,Ghuma
77.5,L,1750,3,3,Ghuma
34.8,L,1265,2,2,Ghuma
62.23,L,1702,3,3,Ghuma
46,L,1244,2,2,Ghuma
65.49,L,1770,3,3,Ghuma
39.25,L,1120,2,2,Ghuma
62,L,1500,3,3,Ghuma
60,L,1260,2,2,Ghuma
40,L,990,2,2,Ghuma
55,L,1250,2,2,Ghuma
58,L,775,3,3,Ghuma
57.83,L,1701,3,3,Ghuma
50,L,1170,2,2,Ghuma
31.68,L,760,1,1,Ghuma
34.3,L,1120,2,2,Ghuma
59.99,L,1700,3,3,Ghuma
51,L,1529,3,3,Ghuma
37,L,1053,2,2,Ghuma
56.1,L,854,3,3,Ghuma
45.44,L,1280,2,2,Ghuma
37,L,1035,2,2,Ghuma
58,L,1120,2,2,Ghuma
36.69,L,1244,2,2,Ghuma
46.8,L,1300,3,3,Ghuma
58,L,1500,3,3,Ghuma
51.5,L,1230,2,2,Ghuma
32,L,760,1,1,Ghuma
62,L,1500,3,3,Ghuma
54.42,L,1555,3,3,Ghuma
70.6,L,970,3,3,Ghuma
56.1,L,854,3,3,Ghuma
42,L,1210,2,2,Ghuma
42.2,L,1529,3,3,Ghuma
61.23,L,1696,3,3,Ghuma
72,L,1750,3,3,Ghuma
62.93,L,1701,3,3,Ghuma
39.7,L,1300,3,3,Ghuma
64.75,L,1750,3,3,Ghuma
46,L,1265,2,2,Ghuma
62,L,1750,3,3,Ghuma
65,L,1700,3,3,Ghuma
56.1,L,854,3,3,Ghuma
62.12,L,1750,3,3,Ghuma
44.25,L,1500,3,3,Ghuma
45,L,1340,2,2,Ghuma
64.6,L,1700,3,3,Ghuma
67,L,1440,3,3,Ghuma
53.5,L,1425,2,2,Ghuma
46.5,L,1500,2,2,Ghuma
57,L,1701,3,3,Ghuma
57,L,1260,2,2,Ghuma
67,L,898,3,3,Ghuma
44.25,L,1450,3,3,Ghuma
49.5,L,1500,3,3,Ghuma
89,L,1550,3,3,Ghuma
63,L,1500,3,3,Ghuma
77.5,L,1700,3,3,Ghuma
60,L,1260,2,2,Ghuma
40,L,1035,2,2,Ghuma
65.49,L,1770,3,3,Ghuma
56.1,L,854,3,3,Ghuma
62.12,L,1750,3,3,Ghuma
36,L,1220,2,2,Ghuma
48,L,1250,2,2,Ghuma
57.5,L,1500,3,3,Ghuma
42,L,1210,2,2,Ghuma
51.2,L,1280,2,2,Ghuma
67,L,898,3,3,Ghuma
61.2,L,1700,3,3,Ghuma
75,L,1700,3,3,Ghuma
88,L,1701,3,3,Ghuma
43,L,1440,1,1,Shilaj
64.75,L,1750,3,3,Ghuma
43,L,1210,2,2,Ghuma
70,L,1700,3,3,Ghuma
76.5,L,1750,3,3,Ghuma
49,L,1529,3,3,Ghuma
25,L,1062,2,2,Ghuma
45.44,L,1280,2,2,Ghuma
75,L,1700,3,3,Ghuma
39,L,1210,2,2,Ghuma
40,L,1170,2,2,Ghuma
25,L,765,1,1,Ghuma
65.49,L,1770,3,3,Ghuma
47.5,L,1275,3,3,Ghuma
27,L,873,2,2,Ghuma
45.44,L,1280,2,2,Ghuma
62.12,L,1750,3,3,Ghuma
62.12,L,1750,3,3,Ghuma
37,L,1210,2,2,Ghuma
38,L,1210,2,2,Ghuma
74,L,1700,3,3,Ghuma
76,L,1750,3,3,Ghuma
78,L,1700,3,3,Ghuma
72,L,1700,3,3,Ghuma
69.5,L,1701,3,3,Ghuma
70,L,1701,3,3,Ghuma
45.5,L,1244,2,2,Ghuma
45.7,L,1245,2,2,Ghuma
47.8,L,1265,2,2,Ghuma
47.5,L,1265,2,2,Ghuma
56.85,L,1425,2,2,Ghuma
56.75,L,1425,2,2,Ghuma
72,L,1500,3,3,Ghuma
71,L,1500,3,3,Ghuma
70.5,L,1500,3,3,Ghuma
62.12,L,1750,3,3,Ghuma
49.96,L,540,2,2,Gota
49.96,L,540,2,2,Gota
55,L,1372,3,3,Gota
62,L,1350,2,2,Gota
60,L,1180,2,2,Gota
57.54,L,1251,2,2,Gota
95,L,1710,3,3,Gota
44,L,1053,2,2,Gota
54,L,648,2,2,Gota
91.99,L,894,3,3,Gota
57,L,1215,2,2,Gota
93.87,L,2158,3,3,Gota
49.5,L,1080,2,2,Gota
39.99,L,534,2,2,Gota
75,L,1710,3,3,Gota
37,L,1080,2,2,Gota
60,L,1251,2,2,Gota
42,L,1100,2,2,Gota
70,L,1392,2,2,Gota
45,L,1100,2,2,Gota
80.55,L,1918,3,3,Gota
48,L,1440,2,2,Gota
45,L,1070,2,2,Gota
42,L,521,2,2,Gota
96.18,L,1890,3,3,Gota
49.5,L,587,2,2,Gota
28,L,702,1,1,Gota
47.71,L,1112,2,2,Gota
50,L,800,2,2,Gota
27,L,720,1,1,Gota
25,L,650,1,1,Gota
52,L,1080,2,2,Gota
38,L,1100,2,2,Gota
37,L,990,2,2,Gota
55,L,1064,2,2,Gota
45,L,1275,3,3,Gota
73,L,1680,3,3,Gota
38,L,1200,2,2,Gota
92,L,2025,3,3,Gota
61,L,1450,3,3,Gota
84.99,L,2340,3,3,Gota
82,L,1918,3,3,Gota
45,L,1200,2,2,Gota
45,L,990,2,2,Gota
55,L,705,2,2,Gota
91.99,L,894,3,3,Gota
62,L,1323,2,2,Gota
83,L,1729,3,3,Gota
58,L,1260,2,2,Gota
50,L,1323,2,2,Gota
83,L,2253,3,3,Gota
85,L,1665,3,3,Gota
90,L,1845,3,3,Gota
60,L,707,3,3,Gota
45.49,L,604,2,2,Gota
47.5,L,1200,2,2,Gota
63,L,1550,3,3,Gota
49,L,1262,2,2,Gota
69,L,1729,3,3,Gota
54.9,L,1332,3,3,Gota
48,L,1270,2,2,Gota
85.01,L,2211,3,3,Gota
99.8,L,2118,3,3,Gota
90.39,L,1918,3,3,Gota
90.48,L,1920,3,3,Gota
59.5,L,655,3,3,Gota
59.68,L,657,3,3,Gota
59.95,L,660,3,3,Gota
60.13,L,662,3,3,Gota
50.51,L,546,2,2,Gota
49.49,L,535,2,2,Gota
55,L,705,2,2,Gota
70,L,812,3,3,Gota
70,L,812,3,3,Gota
54,L,648,2,2,Gota
54,L,648,2,2,Gota
55,L,705,2,2,Gota
55,L,705,2,2,Gota
70,L,812,3,3,Gota
70,L,812,3,3,Gota
54,L,648,2,2,Gota
91.99,L,894,3,3,Gota
91.99,L,894,3,3,Gota
55,L,1170,2,2,Gota
99.8,L,2118,3,3,Gota
99.8,L,2118,3,3,Gota
90.39,L,1918,3,3,Gota
90.39,L,1918,3,3,Gota
90.48,L,1920,3,3,Gota
90.48,L,1920,3,3,Gota
49,L,1260,2,2,Gota
42,L,1260,2,2,Gota
56,L,1262,2,2,Gota
25,L,600,1,1,Gota
44.5,L,1260,2,2,Gota
55,L,1233,2,2,Gota
45.49,L,604,2,2,Gota
45.49,L,604,2,2,Gota
54,L,1100,2,2,Gota
53.25,L,1197,2,2,Gota
46,L,1035,2,2,Gota
96,L,2160,3,3,Gota
59.5,L,707,3,3,Gota
50,L,587,2,2,Gota
51,L,925,2,2,Gota
55,L,1179,2,2,Gota
60,L,1224,2,2,Gota
89.17,L,2050,3,3,Gota
95,L,1800,3,3,Gota
81,L,1700,3,3,Gota
99,L,1791,3,3,Gota
64,L,1400,2,2,Gota
55,L,1179,2,2,Gota
55,L,1179,2,2,Gota
74.99,L,1728,3,3,Gota
74.99,L,1728,3,3,Gota
81,L,1700,3,3,Gota
99,L,1791,3,3,Gota
64,L,1400,2,2,Gota
80,L,1800,3,3,Gota
38,L,1035,2,2,Gota
59,L,1210,2,2,Gota
89.17,L,2050,3,3,Gota
89.17,L,2050,3,3,Gota
50,L,1210,2,2,Gota
58.5,L,1359,2,2,Gota
55.75,L,1395,2,2,Gota
55,L,1350,2,2,Gota
50.5,L,1262,2,2,Gota
77.35,L,1989,3,3,Gota
43,L,1440,2,2,Gota
43,L,1440,2,2,Gota
22.85,L,583,1,1,Gota
89.17,L,2050,3,3,Gota
89.17,L,2050,3,3,Gota
89.17,L,2050,3,3,Gota
89.17,L,2050,3,3,Gota
88.2,L,1890,3,3,Gota
88.2,L,1890,3,3,Gota
88.2,L,1890,3,3,Gota
96.15,L,1890,3,3,Gota
96.16,L,1890,3,3,Gota
96.12,L,1890,3,3,Gota
96.15,L,1890,2,2,Gota
96.18,L,1890,3,3,Gota
59.5,L,1369,3,3,Gota
59.5,L,1370,3,3,Gota
59.5,L,1370,3,3,Gota
59.5,L,1370,3,3,Gota
49.5,L,1084,2,2,Gota
49.5,L,1082,2,2,Gota
49.5,L,1083,2,2,Gota
59.5,L,1370,3,3,Gota
59.5,L,1372,3,3,Gota
59.5,L,1372,3,3,Gota
59.5,L,1371,3,3,Gota
59.5,L,1375,3,3,Gota
49.5,L,1081,2,2,Gota
49.5,L,1084,2,2,Gota
49.5,L,1080,2,2,Gota
49.5,L,1080,2,2,Gota
49.5,L,1080,2,2,Gota
49.5,L,1081,2,2,Gota
49.5,L,1085,2,2,Gota
49.5,L,1082,2,2,Gota
68,L,1550,3,3,Gota
54,L,1372,3,3,Gota
49.5,L,1270,2,2,Gota
76,L,1729,3,3,Gota
66,L,1980,3,3,Gota
67,L,1980,3,3,Gota
25,L,600,1,1,Gota
43,L,1100,2,2,Gota
53,L,1270,2,2,Gota
51,L,1270,2,2,Gota
55,L,1370,3,3,Gota
67,L,1500,3,3,Gota
95,L,2211,4,4,Gota
49.96,L,540,2,2,Gota
49.96,L,540,2,2,Gota
49.96,L,540,2,2,Gota
49.96,L,540,2,2,Gota
59.5,L,655,3,3,Gota
59.5,L,655,3,3,Gota
59.68,L,657,3,3,Gota
59.68,L,657,3,3,Gota
59.95,L,660,3,3,Gota
59.95,L,660,3,3,Gota
60.13,L,662,3,3,Gota
60.13,L,662,3,3,Gota
50.51,L,546,2,2,Gota
50.51,L,546,2,2,Gota
49.49,L,535,2,2,Gota
59.95,L,660,3,3,Gota
60.13,L,662,3,3,Gota
60.13,L,662,3,3,Gota
50.51,L,546,2,2,Gota
50.51,L,546,2,2,Gota
49.49,L,535,2,2,Gota
49.49,L,535,2,2,Gota
27,L,600,1,1,Gota
99,L,2211,4,4,Gota
85,L,1729,3,3,Gota
40.15,L,536,2,2,Gota
86,L,1729,3,3,Gota
60,L,1372,3,3,Gota
44.5,L,1100,2,2,Gota
52.99,L,1270,2,2,Gota
75,L,1341,2,2,Gota
58,L,1350,2,2,Gota
83,L,1755,3,3,Gota
55,L,1210,2,2,Gota
51,L,1215,2,2,Gota
95,L,1737,3,3,Gota
50,L,1215,2,2,Gota
95,L,1989,3,3,Gota
55,L,1170,2,2,Gota
72,L,1593,3,3,Gota
77,L,1737,3,3,Gota
88.62,L,1899,3,3,Gota
65.5,L,1413,2,2,Gota
66,L,1413,2,2,Gota
87,L,1890,3,3,Gota
85,L,1800,3,3,Gota
55,L,1215,2,2,Gota
62,L,1305,2,2,Gota
75,L,1395,2,2,Gota
55,L,1305,2,2,Gota
46,L,1440,3,3,Gota
85,L,1530,3,3,Gota
98.69,L,2118,3,3,Gota
98.69,L,2118,3,3,Gota
99.96,L,2141,3,3,Gota
99.96,L,2141,3,3,Gota
52,L,703,3,3,Gota
52,L,703,3,3,Gota
46,L,654,2,2,Gota
46,L,654,2,2,Gota
52,L,703,3,3,Gota
52,L,703,3,3,Gota
41.99,L,622,2,2,Gota
41.99,L,622,2,2,Gota
46,L,654,2,2,Gota
46,L,654,2,2,Gota
32,L,413,1,1,Gota
34,L,436,1,1,Gota
33.5,L,434,1,1,Gota
32,L,413,1,1,Gota
32,L,413,1,1,Gota
34,L,436,1,1,Gota
34,L,436,1,1,Gota
33.5,L,434,1,1,Gota
33.5,L,434,1,1,Gota
60,L,1179,2,2,Gota
90,L,1792,3,3,Gota
59.5,L,1342,2,2,Gota
95,L,1990,3,3,Gota
60,L,1194,2,2,Gota
65,L,1035,2,2,Gota
65,L,1375,2,2,Gota
68,L,1371,3,3,Gota
80,L,1885,3,3,Gota
94.84,L,2151,3,3,Gota
65,L,1035,2,2,Gota
65,L,1375,2,2,Gota
68,L,1371,3,3,Gota
52,L,1215,2,2,Gota
58,L,1208,2,2,Gota
61,L,1120,2,2,Gota
82,L,1755,3,3,Gota
85,L,1720,3,3,Gota
70,L,1480,3,3,Gota
94.5,L,2113,3,3,Gota
49.96,L,540,2,2,Gota
59.5,L,655,3,3,Gota
49.96,L,540,2,2,Gota
59.68,L,657,3,3,Gota
49.96,L,540,2,2,Gota
49.96,L,540,2,2,Gota
59.5,L,655,3,3,Gota
59.5,L,655,3,3,Gota
59.68,L,657,3,3,Gota
59.68,L,657,3,3,Gota
59.95,L,660,3,3,Gota
59.95,L,660,3,3,Gota
60.13,L,662,3,3,Gota
60.13,L,662,3,3,Gota
50.51,L,546,2,2,Gota
50.51,L,546,2,2,Gota
49.49,L,535,2,2,Gota
49.49,L,535,2,2,Gota
89.17,L,2050,3,3,Gota
89.17,L,2050,3,3,Gota
89.17,L,2050,3,3,Gota
99.8,L,2118,3,3,Gota
99.8,L,2118,3,3,Gota
90.39,L,1918,3,3,Gota
90.39,L,1918,3,3,Gota
90.48,L,1920,3,3,Gota
90.48,L,1920,3,3,Gota
49.5,L,1000,2,2,Gota
49.5,L,1081,2,2,Gota
85,L,1729,3,3,Gota
30.1,L,650,1,1,Gota
53,L,1268,2,2,Gota
30,L,630,1,1,Gota
52,L,1263,2,2,Gota
59.5,L,1370,3,3,Gota
49.5,L,1080,2,2,Gota
49.5,L,1090,2,2,Gota
49.5,L,1080,2,2,Gota
49.5,L,1080,2,2,Gota
52,L,1263,2,2,Gota
54.5,L,1270,2,2,Gota
49.5,L,1080,2,2,Gota
52,L,1350,3,3,Gota
42,L,521,2,2,Gota
46,L,620,2,2,Gota
46,L,620,2,2,Gota
96.59,L,1890,3,3,Gota
59.5,L,707,3,3,Gota
28.5,L,657,1,1,Gota
38,L,1062,2,2,Gota
40,L,1071,2,2,Gota
43,L,1000,2,2,Gota
90,L,1809,3,3,Gota
57.81,L,1315,3,3,Gota
40,L,945,2,2,Gota
44,L,1260,2,2,Gota
42,L,1215,2,2,Gota
42,L,1260,2,2,Gota
53,L,1197,2,2,Gota
85,L,1602,3,3,Gota
53.51,L,1315,3,3,Gota
61,L,1315,3,3,Gota
51,L,1112,2,2,Gota
43.11,L,1110,2,2,Gota
67,L,1710,3,3,Gota
90,L,1800,3,3,Gota
52.21,L,1305,3,3,Gota
53.25,L,1323,3,3,Gota
58,L,1210,2,2,Gota
57.31,L,1315,3,3,Gota
58.21,L,1275,3,3,Gota
52.51,L,1325,3,3,Gota
45.71,L,1115,2,2,Gota
57.31,L,1315,3,3,Gota
46.21,L,1050,2,2,Gota
45.51,L,1050,2,2,Gota
51,L,1112,2,2,Gota
48.51,L,1115,2,2,Gota
47,L,1215,2,2,Gota
63,L,1035,2,2,Gota
53.5,L,1201,2,2,Gota
51,L,1112,2,2,Gota
28.31,L,633,1,1,Gota
51,L,1280,2,2,Gota
46.51,L,1115,2,2,Gota
47.21,L,1112,2,2,Gota
58.71,L,1315,3,3,Gota
46.71,L,1112,2,2,Gota
47.21,L,1112,2,2,Gota
47.51,L,1112,2,2,Gota
56,L,1341,2,2,Gota
60.95,L,1503,3,3,Gota
48.54,L,1197,2,2,Gota
53.5,L,1315,3,3,Gota
49.21,L,1112,2,2,Gota
50.21,L,1115,2,2,Gota
59.21,L,1319,3,3,Gota
55.71,L,1310,3,3,Gota
58,L,1319,3,3,Gota
59,L,1307,3,3,Gota
59.51,L,1315,3,3,Gota
51,L,1112,2,2,Gota
57,L,1280,2,2,Gota
63,L,1035,2,2,Gota
53.11,L,1310,3,3,Gota
58.71,L,1305,3,3,Gota
58.71,L,1275,3,3,Gota
52,L,703,3,3,Gota
52,L,703,3,3,Gota
41.99,L,622,2,2,Gota
41.99,L,622,2,2,Gota
46,L,654,2,2,Gota
46,L,654,2,2,Gota
66,L,1332,2,2,Gota
32,L,590,1,1,Gota
60,L,1300,2,2,Gota
75,L,1701,3,3,Gota
60,L,1278,2,2,Gota
60,L,1260,2,2,Gota
57,L,1197,2,2,Gota
26,L,679,1,1,Gota
57,L,1440,2,2,Gota
61,L,1215,2,2,Gota
52,L,1372,3,3,Gota
48,L,1262,2,2,Gota
68,L,1729,3,3,Gota
48,L,1270,2,2,Gota
69,L,1729,3,3,Gota
85,L,2165,3,3,Gota
46,L,1210,2,2,Gota
66,L,1730,3,3,Gota
48,L,1210,2,2,Gota
61,L,1550,3,3,Gota
65,L,1730,3,3,Gota
40,L,1100,2,2,Gota
72,L,1729,3,3,Gota
67,L,1730,3,3,Gota
46.71,L,1112,2,2,Gota
32,L,590,1,1,Gota
60,L,1300,2,2,Gota
75,L,1701,3,3,Gota
60,L,1278,2,2,Gota
60,L,1260,2,2,Gota
74,L,1773,3,3,Gota
54.51,L,1206,2,2,Gota
60,L,1359,2,2,Gota
85,L,1710,2,2,Gota
52,L,1170,2,2,Gota
42.81,L,1080,2,2,Gota
70,L,1350,2,2,Gota
75,L,1620,3,3,Gota
28,L,657,1,1,Gota
37,L,1053,2,2,Gota
42,L,1026,2,2,Gota
30,L,675,1,1,Gota
42.5,L,1080,2,2,Gota
27.5,L,675,1,1,Gota
36.81,L,963,2,2,Gota
44,L,1035,2,2,Gota
67.32,L,1485,3,3,Gota
27.5,L,675,1,1,Gota
41.11,L,1035,2,2,Gota
45,L,1080,2,2,Gota
54.11,L,1180,2,2,Gota
46.71,L,1112,2,2,Gota
47.51,L,1112,2,2,Gota
65,L,1350,3,3,Gota
95,L,1100,3,3,Gota
45,L,1150,2,2,Gota
51,L,1395,3,3,Gota
48.5,L,1280,2,2,Gota
55,L,1280,2,2,Gota
54,L,1360,2,2,Gota
47.88,L,1200,2,2,Gota
48,L,1224,2,2,Gota
26,L,650,1,1,Gota
61,L,1372,3,3,Gota
52,L,1372,3,3,Gota
48,L,1262,2,2,Gota
68,L,1729,3,3,Gota
48,L,1270,2,2,Gota
69,L,1729,3,3,Gota
48.5,L,1280,2,2,Gota
55,L,1280,2,2,Gota
54,L,1360,2,2,Gota
47.88,L,1200,2,2,Gota
61,L,1372,3,3,Gota
48,L,1224,2,2,Gota
26,L,650,1,1,Gota
47.51,L,1112,2,2,Gota
46.71,L,1112,2,2,Gota
88.5,L,2043,3,3,Gota
84,L,1166,3,3,Gota
85.5,L,2119,3,3,Gota
87,L,2142,3,3,Gota
82,L,1341,3,3,Gota
90.39,L,1918,3,3,Gota
90.48,L,1920,3,3,Gota
99.8,L,2118,3,3,Gota
46,L,1070,2,2,Gota
55,L,1500,3,3,Gota
50,L,1262,2,2,Gota
48,L,1262,2,2,Gota
80,L,1710,3,3,Gota
42,L,1400,2,2,Gota
80,L,1730,3,3,Gota
72,L,1791,3,3,Gota
71.5,L,1791,3,3,Gota
50,L,1341,2,2,Gota
49,L,1341,2,2,Gota
71,L,1791,3,3,Gota
70.5,L,1791,3,3,Gota
70,L,1791,3,3,Gota
53,L,1341,2,2,Gota
52,L,1341,2,2,Gota
51,L,1341,2,2,Gota
52,L,1224,2,2,Gota
52,L,1100,2,2,Gota
85,L,2034,3,3,Gota
77,L,1755,3,3,Gota
75,L,1755,3,3,Gota
74,L,1755,3,3,Gota
15.79,L,630,1,1,Gota
50,L,1120,2,2,Gota
45,L,1440,2,2,Gota
62,L,1233,2,2,Gota
52,L,1135,2,2,Gota
20.41,L,630,1,1,Gota
20.57,L,635,1,1,Gota
20.73,L,640,1,1,Gota
93,L,1719,3,3,Gota
62,L,1233,2,2,Gota
62,L,1380,3,3,Gota
90,L,1800,3,3,Gota
60,L,700,3,3,Gota
65,L,1395,2,2,Gota
60,L,1262,2,2,Gota
44.5,L,1440,2,2,Gota
44,L,1440,2,2,Gota
43.5,L,1440,2,2,Gota
43,L,1440,2,2,Gota
64,L,1980,3,3,Gota
63.5,L,1980,3,3,Gota
63,L,1980,3,3,Gota
62.5,L,1980,3,3,Gota
62,L,1980,3,3,Gota
61.5,L,1980,3,3,Gota
61,L,1980,3,3,Gota
60.5,L,1980,3,3,Gota
60,L,1980,3,3,Gota
80,L,1700,3,3,Gota
94.99,L,1918,3,3,Gota
70.5,L,1845,3,3,Gota
70,L,1845,3,3,Gota
69.5,L,1845,3,3,Gota
69,L,1845,3,3,Gota
68.5,L,1845,3,3,Gota
68,L,1845,3,3,Gota
47.5,L,1305,2,2,Gota
47,L,1305,2,2,Gota
46.5,L,1305,2,2,Gota
46,L,1305,2,2,Gota
45.5,L,1305,2,2,Gota
44.5,L,1305,2,2,Gota
45,L,1305,2,2,Gota
44,L,1305,2,2,Gota
71,L,1845,3,3,Gota
84.5,L,2034,3,3,Gota
84,L,2034,3,3,Gota
42.5,L,1440,2,2,Gota
42,L,1440,2,2,Gota
41.5,L,1440,2,2,Gota
41,L,1440,2,2,Gota
40.5,L,1440,2,2,Gota
40,L,1440,2,2,Gota
83.5,L,2034,3,3,Gota
83,L,2034,3,3,Gota
82.5,L,2034,3,3,Gota
82,L,2034,3,3,Gota
77,L,1989,3,3,Gota
76,L,1989,3,3,Gota
75,L,1989,3,3,Gota
42,L,1170,2,2,Gota
41,L,1170,2,2,Gota
56,L,1485,3,3,Gota
55,L,1485,3,3,Gota
54.5,L,1485,3,3,Gota
54,L,1485,3,3,Gota
53.5,L,1485,3,3,Gota
53,L,1485,3,3,Gota
52.5,L,1485,3,3,Gota
52,L,1485,3,3,Gota
68,L,1917,3,3,Gota
67.5,L,1917,3,3,Gota
67,L,1917,3,3,Gota
66.5,L,1917,3,3,Gota
66,L,1917,3,3,Gota
55,L,1242,2,2,Gota
64,L,1548,3,3,Gota
63.5,L,1548,3,3,Gota
63,L,1548,3,3,Gota
62.5,L,1548,3,3,Gota
62,L,1548,3,3,Gota
44.5,L,1200,2,2,Gota
44,L,1200,2,2,Gota
43.5,L,1200,2,2,Gota
43,L,1200,2,2,Gota
62,L,1593,3,3,Gota
61.5,L,1593,3,3,Gota
61,L,1593,3,3,Gota
89,L,2079,3,3,Gota
88.5,L,2079,3,3,Gota
88,L,2079,3,3,Gota
66,L,1665,3,3,Gota
65.5,L,1665,3,3,Gota
65,L,1665,3,3,Gota
64.5,L,1665,3,3,Gota
64,L,1665,3,3,Gota
63.5,L,1665,3,3,Gota
63,L,1665,3,3,Gota
63,L,1665,3,3,Gota
45,L,1305,2,2,Gota
44.5,L,1305,2,2,Gota
44,L,1305,2,2,Gota
43.5,L,1305,2,2,Gota
43,L,1305,2,2,Gota
42.5,L,1305,2,2,Gota
42,L,1305,2,2,Gota
75.5,L,2079,3,3,Gota
75,L,2079,3,3,Gota
74.5,L,2079,3,3,Gota
74,L,2079,3,3,Gota
67.5,L,1584,3,3,Gota
67,L,1584,3,3,Gota
66.5,L,1584,3,3,Gota
66,L,1584,3,3,Gota
48.5,L,1179,2,2,Gota
49.5,L,1179,2,2,Gota
49,L,1179,2,2,Gota
48,L,1179,2,2,Gota
78,L,1989,3,3,Gota
50,L,1170,2,2,Gota
51,L,1120,2,2,Gota
99,L,2628,4,4,Gota
98,L,2628,4,4,Gota
97,L,2628,4,4,Gota
96,L,2628,4,4,Gota
95,L,2628,4,4,Gota
80,L,2070,3,3,Gota
79,L,2070,3,3,Gota
78,L,2070,3,3,Gota
77,L,2070,3,3,Gota
80,L,2250,3,3,Gota
79,L,2250,3,3,Gota
78,L,2250,3,3,Gota
66,L,1485,2,2,Gota
65,L,1485,2,2,Gota
72.5,L,1791,3,3,Gota
69,L,1710,3,3,Gota
68,L,1710,3,3,Gota
67,L,1710,3,3,Gota
66,L,1710,3,3,Gota
49,L,1233,2,2,Gota
48,L,1233,2,2,Gota
47,L,1233,2,2,Gota
69,L,1485,3,3,Gota
68,L,1485,3,3,Gota
67,L,1485,3,3,Gota
66,L,1485,3,3,Gota
65,L,1485,3,3,Gota
51,L,1350,2,2,Gota
50.5,L,1350,2,2,Gota
50,L,1350,2,2,Gota
49.5,L,1350,2,2,Gota
49,L,1350,2,2,Gota
86,L,2025,3,3,Gota
85.5,L,2025,3,3,Gota
85,L,2025,3,3,Gota
84.5,L,2025,3,3,Gota
84,L,2025,3,3,Gota
83.5,L,2025,3,3,Gota
83,L,2025,3,3,Gota
82.5,L,2025,3,3,Gota
82,L,2025,3,3,Gota
81.5,L,2025,3,3,Gota
81,L,2025,3,3,Gota
80.5,L,2025,3,3,Gota
80,L,2025,3,3,Gota
53,L,1395,2,2,Gota
52.5,L,1395,2,2,Gota
69,L,1485,3,3,Gota
68,L,1485,3,3,Gota
67,L,1485,3,3,Gota
53,L,1395,2,2,Gota
52,L,1395,2,2,Gota
51,L,1395,2,2,Gota
51,L,1395,2,2,Gota
50,L,1395,2,2,Gota
49,L,1395,2,2,Gota
90,L,1629,3,3,Gota
71,L,1729,3,3,Gota
70,L,1729,3,3,Gota
69,L,1729,3,3,Gota
85,L,2165,3,3,Gota
80,L,2215,3,3,Gota
51,L,1135,2,2,Gota
51,L,1305,2,2,Gota
77,L,1850,3,3,Gota
76.5,L,1850,3,3,Gota
76,L,1850,3,3,Gota
75.5,L,1850,3,3,Gota
75,L,1850,3,3,Gota
53,L,1350,2,2,Gota
52.5,L,1350,2,2,Gota
52.5,L,1350,2,2,Gota
52,L,1350,2,2,Gota
51.5,L,1350,2,2,Gota
46,L,1210,2,2,Gota
78,L,1890,3,3,Gota
77,L,1890,3,3,Gota
76,L,1890,3,3,Gota
76,L,1890,3,3,Gota
75,L,1890,3,3,Gota
53,L,1359,2,2,Gota
52,L,1359,2,2,Gota
51,L,1359,2,2,Gota
50,L,1359,2,2,Gota
82,L,1908,3,3,Gota
81,L,1908,3,3,Gota
80,L,1908,3,3,Gota
79,L,1908,3,3,Gota
78,L,1908,3,3,Gota
55,L,1395,2,2,Gota
92,L,1800,3,3,Gota
51,L,1270,2,2,Gota
49,L,1270,2,2,Gota
48,L,1270,2,2,Gota
71,L,1729,3,3,Gota
70,L,1729,3,3,Gota
69,L,1729,3,3,Gota
49,L,1262,2,2,Gota
55,L,1372,3,3,Gota
54,L,1372,3,3,Gota
53,L,1372,3,3,Gota
67,L,1730,3,3,Gota
66,L,1730,3,3,Gota
